state_0,state_1,probability
1087,1097,6.779477258643525e-09
1087,206,6.779477258643525e-09
1087,849,6.779477258643525e-09
1087,789,3.3897386293217627e-08
1087,1100,6.779477258643525e-09
1087,232,6.779477258643525e-09
1087,405,6.779477258643525e-09
1087,1037,6.779477258643525e-09
1087,645,6.779477258643525e-09
1087,654,6.779477258643525e-09
1087,872,6.779477258643525e-09
1087,601,6.779477258643525e-09
1087,801,6.779477258643525e-09
1087,1144,6.779477258643525e-09
1087,854,6.779477258643525e-09
1087,749,6.779477258643525e-09
695,477,0.0005051863068823396
695,1056,1.013531850167207e-05
695,588,3.199913266079744e-06
695,968,1.5050439514188625e-06
695,1086,1.511823428677506e-06
695,1142,1.4236902243151402e-07
695,479,5.694760897260561e-07
695,414,6.779477258643525e-09
695,261,1.355895451728705e-08
695,1044,3.3897386293217627e-08
695,656,6.101529532779172e-08
695,867,6.779477258643525e-09
695,1087,5.152402716569079e-07
695,392,6.779477258643525e-09
695,1139,6.779477258643525e-09
695,389,2.0338431775930575e-08
695,878,1.5253823831947932e-06
695,1003,1.0508189750897464e-06
695,695,1.4860614150946607e-05
695,147,1.7355461782127424e-06
695,358,9.491268162100934e-08
695,687,2.3728170405252338e-07
695,248,1.2203059065558345e-07
695,864,5.42358180691482e-08
695,1197,1.6745308828849506e-06
695,105,3.6609177196675034e-07
695,677,1.6948693146608811e-07
695,0,1.4101312697978532e-06
695,868,3.6609177196675034e-07
695,988,2.71179090345741e-07
695,1097,1.1525111339693993e-07
695,870,5.220197489155515e-07
695,491,3.3897386293217627e-08
695,696,1.355895451728705e-07
695,1111,2.0338431775930575e-08
695,215,6.779477258643525e-09
695,424,6.779477258643525e-09
695,1014,2.71179090345741e-08
695,388,2.71179090345741e-08
695,652,1.355895451728705e-08
695,904,6.779477258643525e-09
695,1290,6.779477258643525e-09
695,887,6.779477258643525e-09
695,697,8.13537271037223e-08
695,834,1.084716361382964e-07
695,4,2.3728170405252338e-07
695,1048,2.71179090345741e-08
695,1292,1.355895451728705e-08
695,829,1.355895451728705e-08
695,919,3.3016054249593966e-06
695,710,1.2203059065558345e-07
695,1258,2.0338431775930575e-08
695,918,4.067686355186115e-08
695,1032,1.396572315280566e-06
695,572,1.355895451728705e-08
695,169,6.101529532779172e-08
695,197,4.067686355186115e-08
695,675,6.779477258643525e-09
695,664,2.101637950179493e-07
695,294,2.71179090345741e-08
695,849,1.2881006791422696e-07
695,1027,1.355895451728705e-08
695,64,3.3897386293217627e-08
695,2,2.169432722765928e-07
695,847,1.898253632420187e-07
695,415,6.779477258643525e-09
695,893,6.237119077952043e-07
695,880,1.5592797694880108e-07
695,789,4.067686355186115e-08
695,557,3.3897386293217627e-08
695,1031,1.7626640872473166e-07
695,853,6.779477258643525e-09
695,488,3.6609177196675034e-07
695,100,4.067686355186115e-08
695,802,1.4779260423842884e-06
695,346,5.220197489155515e-07
695,222,4.813428853636903e-07
695,1207,1.2948801564009133e-06
695,558,7.660809302267183e-07
695,938,2.71179090345741e-08
695,440,1.355895451728705e-08
695,811,1.1525111339693993e-07
695,467,1.4914849969015754e-07
695,390,6.779477258643525e-09
695,547,1.355895451728705e-08
695,405,1.355895451728705e-08
695,200,2.71179090345741e-08
695,218,6.101529532779172e-08
695,1246,4.745634081050467e-08
695,835,6.779477258643525e-08
695,233,2.0338431775930575e-08
695,550,6.779477258643525e-09
695,1215,6.779477258643525e-09
695,134,9.491268162100934e-08
695,1037,1.355895451728705e-07
695,1000,5.42358180691482e-08
695,1173,6.779477258643525e-09
695,1288,6.779477258643525e-09
695,144,2.0338431775930575e-08
695,151,7.457424984507877e-08
695,1124,6.779477258643525e-09
695,808,2.0338431775930575e-08
695,270,1.355895451728705e-08
695,730,1.355895451728705e-08
695,223,6.779477258643525e-09
695,442,6.779477258643525e-09
695,981,6.779477258643525e-09
695,1206,6.779477258643525e-09
695,609,4.067686355186115e-08
695,1188,6.779477258643525e-09
695,600,1.355895451728705e-08
695,569,1.355895451728705e-08
695,671,2.0338431775930575e-08
695,812,8.813320436236583e-08
695,1125,2.71179090345741e-08
695,720,6.779477258643525e-09
695,718,2.71179090345741e-08
695,719,2.71179090345741e-08
695,892,4.745634081050467e-08
695,561,3.3897386293217627e-08
695,926,6.779477258643525e-08
695,698,1.355895451728705e-08
695,10,6.779477258643525e-09
695,311,1.355895451728705e-08
695,1108,4.067686355186115e-08
695,983,1.355895451728705e-08
695,801,1.355895451728705e-08
695,1280,6.779477258643525e-09
695,61,6.779477258643525e-09
695,1109,1.355895451728705e-08
695,1242,1.627074542074446e-07
695,939,1.4236902243151402e-07
695,1067,4.745634081050467e-08
695,1062,8.13537271037223e-08
695,115,6.779477258643525e-09
695,88,6.779477258643525e-09
695,534,6.779477258643525e-09
695,1136,6.779477258643525e-09
695,1035,6.779477258643525e-09
695,5,6.779477258643525e-09
695,751,1.355895451728705e-08
695,579,1.355895451728705e-08
695,803,2.0338431775930575e-08
695,507,6.779477258643525e-09
695,204,1.355895451728705e-08
695,614,6.779477258643525e-09
695,446,2.0338431775930575e-08
695,395,6.779477258643525e-09
695,257,6.779477258643525e-09
695,1234,2.0338431775930575e-08
695,474,6.779477258643525e-09
695,279,2.0338431775930575e-08
695,411,6.779477258643525e-09
695,708,6.779477258643525e-09
695,188,6.779477258643525e-09
695,1041,2.0338431775930575e-08
695,619,6.779477258643525e-09
695,108,6.779477258643525e-09
695,403,6.779477258643525e-09
695,1248,6.779477258643525e-09
695,884,6.779477258643525e-09
695,783,1.355895451728705e-08
695,526,6.779477258643525e-09
695,933,6.779477258643525e-09
695,1214,6.779477258643525e-09
695,641,6.779477258643525e-09
695,858,6.779477258643525e-09
695,642,1.355895451728705e-08
695,1079,6.779477258643525e-09
695,229,6.779477258643525e-09
695,1256,4.067686355186115e-08
695,91,6.779477258643525e-09
695,1255,2.0338431775930575e-08
695,1223,6.779477258643525e-09
695,841,1.355895451728705e-08
695,714,6.779477258643525e-09
695,749,4.067686355186115e-08
695,371,6.779477258643525e-09
695,608,6.779477258643525e-09
695,174,2.0338431775930575e-08
695,548,1.355895451728705e-08
695,1254,2.0338431775930575e-08
695,1148,4.067686355186115e-08
695,1257,9.491268162100934e-08
695,461,2.0338431775930575e-08
695,1279,6.779477258643525e-09
695,603,3.3897386293217627e-08
695,1285,6.779477258643525e-09
477,893,1.1565788203245853e-05
477,294,2.9422931302512897e-06
477,878,1.8840167301770357e-05
477,588,5.152402716569079e-05
477,1056,0.00012923039550426287
477,1197,1.4996203696119478e-05
477,147,3.298893634055939e-05
477,687,2.182991677283215e-06
477,222,7.118451121575701e-07
477,802,4.121922173255263e-06
477,695,6.613380065806758e-05
477,1032,6.94218471285097e-06
477,1207,3.2609285614075356e-06
477,346,2.0202842230757705e-06
477,919,1.1450537089848914e-05
477,938,7.931988392612924e-07
477,479,7.003200008178761e-06
477,664,5.443920238690751e-06
477,0,1.3274216472424022e-05
477,1003,2.1362132841985746e-05
477,710,1.2677622473663391e-06
477,868,4.420219172635578e-06
477,105,2.786365153302489e-06
477,488,3.2948259477007533e-06
477,870,1.7762230417646036e-06
477,1087,3.3761796748044756e-06
477,1044,1.4914849969015754e-07
477,341,4.745634081050467e-08
477,968,3.378213517982068e-05
477,697,2.2372274953523632e-07
477,915,6.779477258643525e-09
477,988,2.7050114261987665e-06
477,477,1.5009762650636765e-05
477,835,6.643887713470655e-07
477,233,6.372708623124913e-07
477,491,4.4066602181182915e-07
477,358,8.338757028131536e-07
477,1125,4.677839308464032e-07
477,983,1.627074542074446e-07
477,677,1.0575984523483899e-06
477,1288,2.3728170405252338e-07
477,1086,2.7321293352333405e-06
477,405,1.1525111339693993e-07
477,1292,1.9660484050066223e-07
477,248,4.677839308464032e-07
477,548,7.457424984507877e-08
477,4,5.53883292031176e-06
477,1142,1.4169107470564967e-06
477,918,3.3897386293217627e-08
477,1258,3.3897386293217627e-08
477,270,4.067686355186115e-08
477,656,2.2372274953523632e-07
477,864,2.2372274953523632e-07
477,1014,4.745634081050467e-08
477,829,1.0169215887965287e-07
477,904,6.779477258643525e-09
477,1097,1.1457316567107557e-06
477,1048,7.457424984507877e-08
477,834,9.084499526582324e-07
477,1067,1.0575984523483899e-06
477,258,6.779477258643525e-09
477,279,4.067686355186115e-08
477,1047,3.3897386293217627e-08
477,1111,3.3897386293217627e-08
477,847,3.023646857355012e-06
477,880,2.9490726075099334e-06
477,45,1.0169215887965287e-07
477,2,3.857522560168166e-06
477,273,2.6439961308709747e-07
477,61,3.525328174494633e-07
477,557,1.1728495657453298e-06
477,169,1.0711574068656769e-06
477,849,1.6677514056263071e-06
477,783,4.745634081050467e-08
477,547,1.0169215887965287e-07
477,572,6.98286157640283e-07
477,1027,3.3219438567353274e-07
477,1236,2.779585676043845e-07
477,933,3.9320968100132446e-07
477,675,3.4575334019081977e-07
477,808,1.2881006791422696e-07
477,1246,9.69465247986024e-07
477,218,3.3897386293217623e-07
477,1114,1.0169215887965287e-07
477,806,1.7626640872473166e-07
477,386,4.067686355186115e-08
477,1248,2.101637950179493e-07
477,560,1.355895451728705e-08
477,197,3.3626207202871886e-06
477,719,7.593014529680748e-07
477,636,1.0169215887965287e-07
477,223,3.3897386293217627e-08
477,561,2.5084065856981044e-07
477,448,6.779477258643525e-09
477,768,2.0338431775930575e-08
477,64,2.6236576990950442e-06
477,558,1.1660700884866864e-06
477,1133,1.355895451728705e-08
477,569,2.982969993803151e-07
477,1035,1.1525111339693993e-07
477,613,6.779477258643525e-09
477,389,2.3728170405252338e-07
477,694,1.355895451728705e-08
477,21,1.0169215887965287e-07
477,1,1.355895451728705e-08
477,315,6.779477258643525e-08
477,134,1.3762338835046356e-06
477,1004,1.355895451728705e-08
477,1226,5.42358180691482e-08
477,939,2.6304371763536875e-06
477,1257,1.755884609988673e-06
477,390,6.779477258643525e-09
477,1103,3.3897386293217627e-08
477,318,1.355895451728705e-08
477,614,2.0338431775930575e-08
477,749,1.6677514056263071e-06
477,641,1.2203059065558345e-07
477,467,1.5525002922293672e-06
477,100,9.152294299168759e-07
477,1037,1.959268927747979e-06
477,696,2.4745091994048866e-06
477,751,1.7626640872473166e-07
477,1031,2.298242790680155e-06
477,1062,1.4033517925392098e-06
477,869,6.779477258643525e-09
477,76,6.779477258643525e-09
477,19,6.779477258643525e-09
477,704,6.779477258643525e-08
477,1120,1.355895451728705e-08
477,438,7.457424984507878e-07
477,440,5.355787034328384e-07
477,370,2.101637950179493e-07
477,894,6.779477258643525e-09
477,811,7.593014529680748e-07
477,144,1.627074542074446e-07
477,1144,5.42358180691482e-08
477,1000,7.931988392612924e-07
477,801,1.1525111339693993e-07
477,507,9.491268162100934e-08
477,461,4.813428853636903e-07
477,308,6.779477258643525e-09
477,718,4.677839308464032e-07
477,403,2.0338431775930575e-08
477,579,3.3897386293217627e-08
477,372,1.355895451728705e-08
477,347,1.355895451728705e-08
477,698,5.965939987606302e-07
477,1136,7.457424984507877e-08
477,200,3.593122947081068e-07
477,1185,6.779477258643525e-09
477,841,1.4914849969015754e-07
477,609,3.3897386293217627e-08
477,534,2.0338431775930575e-08
477,151,1.2203059065558345e-06
477,812,4.4744549907047264e-07
477,1124,5.287992261741949e-07
477,1079,3.3897386293217627e-08
477,803,8.13537271037223e-08
477,511,4.067686355186115e-08
477,388,8.813320436236583e-08
477,1126,6.779477258643525e-09
477,725,6.779477258643525e-09
477,804,6.779477258643525e-09
477,730,1.627074542074446e-07
477,789,1.0169215887965287e-07
477,1020,2.71179090345741e-08
477,464,1.355895451728705e-08
477,205,6.779477258643525e-09
477,311,7.457424984507877e-08
477,1215,2.0338431775930575e-08
477,791,1.355895451728705e-08
477,631,1.355895451728705e-08
477,1121,6.779477258643525e-09
477,867,4.067686355186115e-08
477,920,1.355895451728705e-08
477,972,6.779477258643525e-09
477,302,8.813320436236583e-08
477,397,2.71179090345741e-08
477,442,3.3897386293217627e-08
477,911,6.779477258643525e-09
477,786,6.779477258643525e-09
477,1198,1.355895451728705e-08
477,71,6.779477258643525e-08
477,1234,6.779477258643525e-09
477,1206,6.779477258643525e-09
477,1250,6.779477258643525e-09
477,1200,2.0338431775930575e-08
477,375,6.779477258643525e-09
477,1083,2.0338431775930575e-08
477,596,1.355895451728705e-08
477,91,2.71179090345741e-08
477,1214,6.779477258643525e-09
477,1141,6.779477258643525e-09
477,414,6.779477258643525e-09
477,1186,2.71179090345741e-08
477,1041,6.779477258643525e-09
477,600,4.813428853636903e-07
477,425,6.779477258643525e-09
477,297,6.779477258643525e-09
477,852,2.71179090345741e-08
477,866,1.084716361382964e-07
477,926,2.155873768248641e-06
477,671,1.355895451728705e-07
477,394,2.71179090345741e-08
477,342,1.355895451728705e-08
477,799,3.3897386293217627e-08
477,10,6.779477258643525e-09
477,1108,9.491268162100935e-07
477,850,2.0338431775930575e-08
477,12,1.355895451728705e-08
477,892,5.626966124674126e-07
477,340,8.813320436236583e-08
477,1276,6.779477258643525e-09
477,450,6.779477258643525e-09
477,1039,2.0338431775930575e-08
477,1285,8.813320436236583e-08
477,1279,6.779477258643525e-09
477,887,6.779477258643525e-09
477,853,7.457424984507877e-08
477,565,6.779477258643525e-09
477,1242,2.555862926508609e-06
477,446,6.101529532779172e-08
477,860,3.3897386293217627e-08
477,66,6.779477258643525e-09
477,1002,4.067686355186115e-08
477,1290,8.813320436236583e-08
477,642,8.13537271037223e-08
477,858,3.3897386293217627e-08
477,54,6.779477258643525e-09
477,1140,1.355895451728705e-08
477,1117,1.355895451728705e-08
477,1223,5.42358180691482e-08
477,521,6.779477258643525e-09
477,627,6.779477258643525e-09
477,33,2.71179090345741e-08
477,1295,6.779477258643525e-09
477,489,1.355895451728705e-08
477,1281,6.779477258643525e-09
477,1091,3.3897386293217627e-08
477,126,1.355895451728705e-08
477,41,6.779477258643525e-09
477,6,1.355895451728705e-08
477,5,6.779477258643525e-08
477,460,1.355895451728705e-08
477,1155,2.71179090345741e-08
477,1262,1.355895451728705e-08
477,1271,6.779477258643525e-09
477,589,6.779477258643525e-09
477,625,6.779477258643525e-09
477,640,6.779477258643525e-09
477,522,6.779477258643525e-09
477,1009,6.779477258643525e-09
477,232,6.779477258643525e-09
477,1293,6.779477258643525e-09
477,1273,6.779477258643525e-09
477,179,6.779477258643525e-09
477,619,1.355895451728705e-08
477,1064,6.779477258643525e-09
477,1150,1.355895451728705e-08
477,599,1.355895451728705e-08
477,570,1.898253632420187e-07
477,825,1.355895451728705e-08
477,514,1.355895451728705e-08
477,198,6.779477258643525e-09
477,1261,6.779477258643525e-09
477,995,6.779477258643525e-09
477,969,6.779477258643525e-09
477,516,6.779477258643525e-09
477,1294,2.0338431775930575e-08
477,1138,6.779477258643525e-09
477,578,6.779477258643525e-09
477,449,6.779477258643525e-09
477,872,2.0338431775930575e-08
477,1255,4.4066602181182915e-07
477,1256,4.677839308464032e-07
477,1112,2.0338431775930575e-08
477,732,6.779477258643525e-09
477,612,1.355895451728705e-08
477,898,6.779477258643525e-09
477,828,6.779477258643525e-09
477,423,6.779477258643525e-09
477,927,6.779477258643525e-09
477,1286,6.779477258643525e-09
477,174,5.830350442433432e-07
477,1211,1.355895451728705e-08
477,603,2.5762013582845393e-07
477,1254,3.796507264840374e-07
477,1297,6.779477258643525e-09
477,714,6.779477258643525e-09
477,1034,1.355895451728705e-08
477,1019,6.779477258643525e-09
477,1148,2.3050222679387986e-07
477,1280,6.779477258643525e-09
477,217,2.0338431775930575e-08
477,313,6.779477258643525e-09
477,592,6.779477258643525e-09
588,294,5.626966124674126e-07
588,1056,0.00025595238442282766
588,695,2.2528202930472433e-05
588,588,1.2711519859956609e-05
588,893,2.793144630561132e-06
588,147,2.901616266699429e-06
588,968,5.762555669846996e-06
588,868,5.220197489155515e-07
588,477,3.4032975838390496e-06
588,878,1.1070886363364877e-05
588,105,4.338865445531856e-07
588,0,2.311801745197442e-06
588,983,6.779477258643525e-08
588,1288,3.3897386293217627e-08
588,1292,2.0338431775930575e-08
588,358,1.1525111339693993e-07
588,1003,1.796561473540534e-06
588,1125,4.067686355186115e-08
588,491,8.813320436236583e-08
588,870,6.304913850538478e-07
588,614,6.779477258643525e-09
588,834,1.8304588598337517e-07
588,1197,2.867718880406211e-06
588,697,6.101529532779172e-08
588,1086,6.779477258643525e-08
588,1087,6.169324305365607e-07
588,1014,1.355895451728705e-08
588,479,1.084716361382964e-06
588,1097,2.2372274953523632e-07
588,656,4.067686355186115e-08
588,1044,4.067686355186115e-08
588,817,6.779477258643525e-09
588,696,5.220197489155515e-07
588,1258,4.067686355186115e-08
588,248,1.1525111339693993e-07
588,215,6.779477258643525e-09
588,1111,1.355895451728705e-08
588,279,3.3897386293217627e-08
588,45,2.71179090345741e-08
588,414,6.779477258643525e-09
588,687,3.1185595389760216e-07
588,530,6.779477258643525e-09
588,603,1.0169215887965287e-07
588,1067,1.355895451728705e-07
588,880,5.55917135208769e-07
588,4,7.254040666748572e-07
588,232,6.779477258643525e-09
588,2,7.118451121575701e-07
588,664,6.101529532779172e-07
588,169,2.3050222679387986e-07
588,835,1.4236902243151402e-07
588,1248,4.067686355186115e-08
588,938,1.627074542074446e-07
588,919,1.0169215887965287e-07
588,806,2.71179090345741e-08
588,1246,1.5592797694880108e-07
588,847,4.813428853636903e-07
588,21,6.779477258643525e-08
588,557,1.6948693146608811e-07
588,386,1.355895451728705e-08
588,61,6.779477258643525e-08
588,134,2.915175221216716e-07
588,1004,6.779477258643525e-09
588,849,1.4914849969015754e-07
588,233,1.2881006791422696e-07
588,151,2.2372274953523632e-07
588,1138,6.779477258643525e-09
588,277,6.779477258643525e-09
588,1,2.71179090345741e-08
588,405,2.71179090345741e-08
588,1103,1.355895451728705e-08
588,424,6.779477258643525e-09
588,10,6.779477258643525e-09
588,749,4.067686355186115e-07
588,1031,4.677839308464032e-07
588,988,5.830350442433432e-07
588,100,1.9660484050066223e-07
588,596,6.779477258643525e-09
588,808,2.0338431775930575e-08
588,887,1.355895451728705e-08
588,547,1.355895451728705e-08
588,864,2.0338431775930575e-08
588,1142,1.898253632420187e-07
588,548,1.355895451728705e-08
588,939,3.1185595389760216e-07
588,694,1.355895451728705e-08
588,1062,4.203275900358986e-07
588,200,1.084716361382964e-07
588,507,1.084716361382964e-07
588,812,7.457424984507877e-08
588,730,4.067686355186115e-08
588,342,2.71179090345741e-08
588,488,6.304913850538478e-07
588,1000,7.457424984507877e-08
588,803,2.0338431775930575e-08
588,511,5.42358180691482e-08
588,799,1.355895451728705e-08
588,579,1.355895451728705e-08
588,751,5.42358180691482e-08
588,1079,1.355895451728705e-08
588,850,1.355895451728705e-08
588,388,2.71179090345741e-08
588,841,5.42358180691482e-08
588,789,3.3897386293217627e-08
588,1037,3.3897386293217623e-07
588,710,2.3050222679387986e-07
588,270,2.71179090345741e-08
588,1094,6.779477258643525e-09
588,569,3.3897386293217627e-08
588,1124,4.745634081050467e-08
588,1088,6.779477258643525e-09
588,677,1.4236902243151402e-07
588,302,6.779477258643525e-09
588,336,6.779477258643525e-09
588,583,6.779477258643525e-09
588,415,6.779477258643525e-09
588,1012,6.779477258643525e-09
588,498,6.779477258643525e-09
588,1032,3.254149084148892e-07
588,311,6.779477258643525e-09
588,1035,1.355895451728705e-08
588,981,6.779477258643525e-09
588,467,1.9660484050066223e-07
588,872,6.779477258643525e-09
588,1048,1.355895451728705e-08
588,600,6.779477258643525e-08
588,273,6.779477258643525e-09
588,1207,3.3897386293217627e-08
588,719,6.101529532779172e-08
588,718,5.42358180691482e-08
588,349,6.779477258643525e-09
588,613,6.779477258643525e-09
588,461,1.084716361382964e-07
588,144,2.71179090345741e-08
588,197,6.101529532779172e-08
588,720,6.779477258643525e-09
588,926,4.4744549907047264e-07
588,641,4.745634081050467e-08
588,698,4.067686355186115e-08
588,1108,2.915175221216716e-07
588,892,1.4236902243151402e-07
588,389,3.3897386293217627e-08
588,801,2.71179090345741e-08
588,866,2.71179090345741e-08
588,1285,2.0338431775930575e-08
588,286,6.779477258643525e-09
588,1114,1.355895451728705e-08
588,636,1.355895451728705e-08
588,1117,6.779477258643525e-09
588,1242,4.542249763291162e-07
588,704,2.0338431775930575e-08
588,914,6.779477258643525e-09
588,1002,6.779477258643525e-09
588,642,4.067686355186115e-08
588,802,2.0338431775930575e-08
588,218,2.71179090345741e-08
588,425,6.779477258643525e-09
588,1295,6.779477258643525e-09
588,1257,8.13537271037223e-08
588,41,6.779477258643525e-09
588,5,4.745634081050467e-08
588,6,6.779477258643525e-09
588,1039,6.779477258643525e-09
588,198,2.0338431775930575e-08
588,440,6.779477258643525e-09
588,67,6.779477258643525e-09
588,904,6.779477258643525e-09
588,552,6.779477258643525e-09
588,322,6.779477258643525e-09
588,1136,6.779477258643525e-09
588,411,6.779477258643525e-09
588,446,6.779477258643525e-09
588,1215,6.779477258643525e-09
588,672,6.779477258643525e-09
588,1234,6.779477258643525e-09
588,108,6.779477258643525e-09
588,1290,6.779477258643525e-09
588,884,6.779477258643525e-09
588,867,1.355895451728705e-08
588,811,1.355895451728705e-08
588,1020,6.779477258643525e-09
588,558,6.779477258643525e-09
588,223,6.779477258643525e-09
588,609,6.779477258643525e-09
588,918,6.779477258643525e-09
588,1144,6.779477258643525e-09
588,858,1.355895451728705e-08
588,1186,6.779477258643525e-09
588,91,6.779477258643525e-09
588,1256,1.4914849969015754e-07
588,1255,1.1525111339693993e-07
588,1200,6.779477258643525e-09
588,1083,6.779477258643525e-09
588,1211,6.779477258643525e-09
588,561,1.355895451728705e-08
588,517,6.779477258643525e-09
588,768,6.779477258643525e-09
588,397,6.779477258643525e-09
588,1254,1.4236902243151402e-07
588,174,1.1525111339693993e-07
588,1150,6.779477258643525e-09
588,1223,2.0338431775930575e-08
588,372,6.779477258643525e-09
588,972,6.779477258643525e-09
588,586,6.779477258643525e-09
588,592,6.779477258643525e-09
588,1278,6.779477258643525e-09
588,655,6.779477258643525e-09
955,1032,1.9199479596478464e-05
955,866,6.101529532779172e-08
955,955,1.5592797694880108e-07
955,393,2.0338431775930575e-06
955,671,1.4236902243151402e-07
955,926,1.355895451728705e-08
955,893,6.779477258643525e-09
955,892,6.779477258643525e-09
955,882,1.355895451728705e-08
955,0,3.3897386293217627e-08
955,1108,6.779477258643525e-09
955,686,6.779477258643525e-09
955,1114,1.0169215887965287e-07
955,560,6.779477258643525e-09
591,925,4.745634081050467e-08
925,1032,4.067686355186115e-08
925,709,6.779477258643525e-09
709,992,4.745634081050467e-08
709,0,6.779477258643525e-09
992,0,6.101529532779172e-08
922,748,2.71179090345741e-08
922,1032,2.0338431775930575e-08
748,260,6.779477258643525e-08
748,169,6.779477258643525e-09
748,788,2.0338431775930575e-08
748,938,1.355895451728705e-08
748,893,4.745634081050467e-08
748,2,2.0338431775930575e-08
748,1062,6.779477258643525e-09
748,835,6.779477258643525e-09
748,1032,1.5592797694880108e-07
748,218,6.779477258643525e-09
748,1242,1.0169215887965287e-07
748,200,6.779477258643525e-09
748,393,6.779477258643525e-09
748,4,6.779477258643525e-09
1062,294,0.0003851760004498319
1062,893,0.002164829457707309
1062,938,9.839733293195212e-05
1062,880,4.169378514065768e-06
1062,603,0.001232488627189617
1062,461,0.0013190286543962016
1062,919,8.192320319344836e-05
1062,222,2.101637950179493e-07
1062,273,2.5084065856981044e-07
1062,715,0.00013735898873737647
1062,664,6.999810269549439e-05
1062,1116,5.504935534018542e-06
1062,1062,0.00023358688894656266
1062,749,0.0007406714494613224
1062,1035,7.118451121575701e-07
1062,2,8.774677415862315e-05
1062,835,3.845319501102607e-05
1062,1032,1.3626749289873486e-06
1062,0,0.0009083685989311287
1062,704,3.254149084148892e-07
1062,151,0.00017954089624065648
1062,169,0.00012518982705811134
1062,1056,6.5693134636255755e-06
1062,847,2.325360699714729e-06
1062,618,5.898145215019867e-07
1062,1246,0.00014861292098672472
1062,4,8.875013679290239e-05
1062,588,3.9320968100132446e-07
1062,968,5.355787034328385e-06
1062,313,2.698231948940123e-06
1062,806,5.42358180691482e-07
1062,939,1.2792873587060332e-05
1062,538,3.864302037426809e-07
1062,1248,2.2690910384679878e-05
1062,1102,6.101529532779172e-08
1062,218,1.834526546188938e-05
1062,45,3.3897386293217627e-08
1062,1003,1.8236793825751082e-06
1062,878,2.752467767009271e-06
1062,668,1.355895451728705e-08
1062,801,1.5592797694880108e-07
1062,569,4.501572899739301e-06
1062,1125,5.965939987606302e-07
1062,894,1.0169215887965287e-07
1062,347,6.779477258643525e-08
1062,849,1.3084391109182003e-06
1062,547,3.3897386293217627e-08
1062,695,1.7626640872473166e-07
1062,491,2.982969993803151e-06
1062,1288,6.779477258643525e-08
1062,1067,3.593122947081068e-07
1062,1292,1.355895451728705e-08
1062,358,8.791626109008924e-05
1062,174,0.0010209214803791283
1062,1186,8.677730891063712e-07
1062,983,4.6100445358775973e-07
1062,10,1.355895451728705e-08
1062,72,1.4914849969015754e-07
1062,671,1.4914849969015754e-07
1062,147,1.6880898374022378e-06
1062,233,7.118451121575701e-07
1062,768,1.979607359523909e-06
1062,62,1.355895451728705e-08
1062,926,2.440611813111669e-07
1062,561,1.1592906112280429e-06
1062,868,1.3897928380219226e-06
1062,557,1.0508189750897464e-06
1062,134,4.745634081050467e-08
1062,543,4.745634081050467e-08
1062,1223,7.4303070754733036e-06
1062,1034,5.515782697632372e-05
1062,508,2.5084065856981044e-07
1062,651,6.779477258643525e-09
1062,911,1.355895451728705e-08
1062,1108,1.627074542074446e-07
1062,1120,1.084716361382964e-07
1062,389,7.796398847440053e-07
1062,200,2.321293013359543e-05
1062,612,2.1490942909899974e-06
1062,613,2.440611813111669e-07
1062,869,3.3897386293217627e-08
1062,1225,2.3728170405252338e-07
1062,467,5.830350442433432e-07
1062,1133,7.321835439335007e-07
1062,1209,9.491268162100934e-08
1062,719,2.71179090345741e-08
1062,718,2.881277834923498e-06
1062,1086,6.779477258643525e-08
1062,212,1.355895451728705e-08
1062,558,2.71179090345741e-08
1062,933,4.067686355186115e-08
1062,596,2.71179090345741e-08
1062,1124,7.80995780195734e-06
1062,177,1.355895451728705e-08
1062,1257,2.557896769686202e-05
1062,144,2.5762013582845393e-07
1062,1285,2.0650287729828177e-05
1062,1280,9.152294299168759e-07
1062,1019,6.71168248605709e-07
1062,600,0.00010167182044787695
1062,1091,4.298188581979995e-06
1062,87,3.3897386293217627e-08
1062,1039,1.8643562461269694e-06
1062,123,6.779477258643525e-09
1062,237,5.42358180691482e-08
1062,488,8.474346573304406e-07
1062,892,6.779477258643525e-08
1062,1114,8.813320436236583e-08
1062,988,1.6880898374022378e-06
1062,710,2.5762013582845393e-07
1062,477,1.355895451728705e-08
1062,696,1.1389521794521122e-06
1062,1097,4.338865445531856e-07
1062,1037,1.0914958386416075e-06
1062,681,1.355895451728705e-08
1062,64,3.3897386293217627e-08
1062,105,1.627074542074446e-07
1062,507,1.084716361382964e-07
1062,1031,5.491376579501255e-07
1062,484,6.779477258643525e-09
1062,1173,4.745634081050467e-08
1062,311,6.643887713470655e-07
1062,442,2.71179090345741e-08
1062,720,8.13537271037223e-08
1062,698,1.044039497831103e-06
1062,732,2.0338431775930575e-08
1062,1206,8.542141345890841e-07
1062,786,5.084607943982644e-07
1062,872,8.677730891063712e-07
1062,981,2.440611813111669e-07
1062,1083,1.1457316567107557e-06
1062,71,1.0169215887965287e-06
1062,1198,5.898145215019867e-07
1062,1250,6.779477258643525e-09
1062,1141,1.898253632420187e-07
1062,91,8.677730891063712e-07
1062,1112,2.101637950179493e-07
1062,694,3.525328174494633e-07
1062,852,8.13537271037223e-08
1062,12,2.0338431775930575e-08
1062,866,1.084716361382964e-07
1062,61,7.254040666748572e-07
1062,1000,8.13537271037223e-08
1062,479,3.525328174494633e-07
1062,609,4.745634081050467e-08
1062,217,3.688035628702078e-06
